geometry,GEOMETRY_SCHOOL
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.621666667 1.031388889)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.621666667 1.031388889)
"MULTIPOLYGON(((-74.6993552331345 4.66239096788164, -74.7083344650292 4.66671573696518, -74.7363980947336 4.68023119469793, -74.7426131367661 4.66325555751458, -74.7520350275868 4.63663182828235, -74.7669691180458 4.59442867343717, -74.7723142201201 4.5793226134348, -74.7406431428793 4.56993819443634, -74.6993302508149 4.63390721674805, -74.6993552331345 4.66239096788164)), ((-74.8388601289302 4.60439977875194, -74.839913408358 4.60650838276023, -74.8405201296884 4.60795665175288, -74.8414730959601 4.61072158233896, -74.8421021506634 4.61254666945922, -74.8433767246076 4.61258472802192, -74.8469016564109 4.61268996365665, -74.8480304668031 4.6013094289962, -74.8516437786338 4.60709310152734, -74.8517142939167 4.60015115976037, -74.8542790775668 4.5905207068311, -74.848818435182 4.58274746709917, -74.8474870410089 4.58184863866758, -74.8468307259213 4.58101284854252, -74.8464157737853 4.58050585236578, -74.8459019543381 4.57987805680089, -74.844279058538 4.57743497643505, -74.8434914432032 4.5763380966225, -74.842756032691 4.57519844850873, -74.8425358950087 4.57466619700619, -74.8416823487951 4.57313845584163, -74.8398937692313 4.57211018901435, -74.8398568958494 4.57245364374653, -74.8390838448379 4.57633909561569, -74.8374229950534 4.57888181790221, -74.8350833753481 4.58143719403715, -74.8316759424396 4.58388337523169, -74.8319867266362 4.58475058640046, -74.8320591082658 4.5849525746995, -74.8323577533166 4.58625072549668, -74.8324296760928 4.58699097922012, -74.8324996674088 4.58771135100213, -74.8325116569832 4.58917139813906, -74.8324918460272 4.59064565113121, -74.8323591881422 4.59215954010147, -74.8319688615936 4.59535277180309, -74.8328048280864 4.59606342149377, -74.8335703161042 4.59693216710357, -74.8350506846449 4.59861221498779, -74.8374191829915 4.60192303196369, -74.8388601289302 4.60439977875194)))",POINT(-74.72243412 4.648206425)
"POLYGON((-73.7022070512723 7.75859185424151, -73.7656026452973 7.75847126180113, -73.7656659975566 7.67054843870544, -73.760289548136 7.67054457223921, -73.7236662170413 7.6705160024023, -73.7045039761385 7.71981873027568, -73.7022362012629 7.72565263993862, -73.7022070512723 7.75859185424151))",POINT(-73.71477371 7.714186716)
"POLYGON((-75.0758257416622 9.40649335914239, -75.0833121289108 9.40647210708109, -75.0833327682609 9.4136120729467, -75.0935982513639 9.41358265149584, -75.09362402553 9.42240106222705, -75.1040695974446 9.42237078994116, -75.1040863593314 9.42804281459741, -75.1040963388273 9.43141806407818, -75.1155322448488 9.43138453486136, -75.1155570203154 9.43966639323425, -75.1266803406844 9.43963339546617, -75.1266071482266 9.41541158475207, -75.1179033151004 9.41543736915825, -75.1178723914285 9.40509539641781, -75.1131275027803 9.40510934713505, -75.1131224868569 9.40342303239216, -75.1130956322494 9.3943893357674, -75.0757913577799 9.39449667341857, -75.0758047803713 9.39918177874039, -75.0758257416622 9.40649335914239))",POINT(-75.119347 9.436391)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.50711984 6.077755673)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.621666667 1.031388889)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.621666667 1.031388889)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.875619988 0.662369521)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.875619988 0.662369521)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.875619988 0.662369521)
